stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
43.228884,0,2871,-79.913643,,,,UP/PARADISE RD & HADELAND AV,UPPER PARADISE at HADELAND,0,2918,
43.240921,0,2880,-79.908306,,,,UP/PARADISE RD & LESLIE AV,UPPER PARADISE at LESLIE,0,2919,
43.253676,0,1092,-79.867418,,,,JOHN ST S & JACKSON ST E,JOHN at JACKSON,0,1790,
43.293324,0,1325,-79.88933,,,,YORK BV & PLAINS RD,YORK at PLAINS,0,3202,
43.208801,0,2257,-79.879399,,,,UP/WELLINGTON ST & STONE CHURCH RD,UPPER WELLINGTON at STONE CHURCH,0,3024,
43.230456,0,5602,-79.763312,,,,CENTENNIAL PY N & VINEYARD RD,CENTENNIAL opposite VINEYARD,0,355816,
43.262416,0,1232,-79.858553,,,,BARTON ST E & FERGUSON AV,BARTON at FERGUSON,0,1068,
43.242033,0,2170,-79.865172,,,,UP/WELLINGTON ST & MOUNTVILLE AV,UPPER WELLINGTON at MOUNTVILLE,0,355814,
43.230491,0,2378,-79.763163,,,,CENTENNIAL PY N & VINEYARD RD,CENTENNIAL at VINEYARD,0,355815,
43.255004,0,1245,-79.830409,,,,BARTON ST E & MELROSE AV N,BARTON at MELROSE,0,355811,
43.256913,0,1346,-79.838065,,,,BARTON ST E & CHESTNUT AV,BARTON at CHESTNUT,0,1060,
43.236216,0,1212,-79.757469,,,,BARTON ST E & COVINGTON ST,BARTON at COVINGTON,0,1063,
43.248217,0,1222,-79.801467,,,,BARTON ST E & COPE ST,BARTON at COPE,0,1062,
43.260439,0,1230,-79.850765,,,,BARTON ST E & EMERALD ST,BARTON at EMERALD,0,1065,
43.256996,0,1229,-79.837821,,,,BARTON ST E & EARL ST,BARTON at EARL,0,1064,
43.236872,0,2086,-79.835279,,,,CONCESSION ST & UP/GAGE AV,CONCESSION at UPPER GAGE,0,355818,
43.260356,0,1243,-79.851034,,,,BARTON ST E & EMERALD ST,BARTON at EMERALD,0,1066,
43.208289,0,2137,-79.879465,,,,UP/WELLINGTON ST & STONE CHURCH RD,UPPER WELLINGTON at STONE CHURCH,0,3023,
43.211882,0,2528,-79.697676,,,,HIGHWAY NO. 8 & #715 OPP W JONES RD,Opposite 715 HIGHWAY 8,0,1669,
43.214163,0,2551,-79.706635,,,,HIGHWAY NO. 8 & #613,At 613 HIGHWAY 8,0,1667,
43.234912,0,2005,-79.899947,,,,GARTH ST & ELMWOOD AV,GARTH at ELMWOOD,0,1525,
43.183036,0,2469,-79.779722,,,,HIGHLAND RD W & SALTFLEET HIGH SCH OPP (#117),HIGHLAND at SALTFLEET HIGH SCHOOL,0,1665,
43.183729,0,2472,-79.782674,,,,HIGHLAND RD W & FIRST RD W,HIGHLAND at FIRST,0,1662,
43.178481,0,2421,-79.785609,,,,HIGHBURY DR & WHITE DEER RD,HIGHBURY at WHITEDEER,0,1661,
43.179304,0,2422,-79.778946,,,,HIGHBURY DR & SLINGER AV OPP,HIGHBURY opposite SLINGER,0,1660,
43.254524,0,1246,-79.828794,,,,BARTON ST E & LEINSTER AV,BARTON at LEINSTER,0,1087,
43.235026,0,1211,-79.752382,,,,BARTON ST E & LAKE AV,BARTON at LAKE,0,1086,
43.234921,0,1261,-79.752968,,,,BARTON ST E & LAKE AV,BARTON at LAKE,0,1085,
43.238093,0,1213,-79.765203,,,,BARTON ST E & KENORA AV,BARTON at KENORA,0,1084,
43.238016,0,1258,-79.765764,,,,BARTON ST E & KENORA AV,BARTON at KENORA,0,1083,
43.249488,0,1223,-79.806864,,,,BARTON ST E & KENILWORTH AV,BARTON at KENILWORTH,0,1082,
43.249191,0,1214,-79.806452,,,,BARTON ST E & KENILWORTH AV,BARTON at KENILWORTH,0,1081,
43.252844,0,1225,-79.8214,,,,BARTON ST E & LINCOLN ST,BARTON at LINCOLN,0,1089,
43.25457,0,1227,-79.828378,,,,BARTON ST E & CHAPPLE,BARTON at CHAPPLE,0,1088,
43.253948,0,1259,-79.847802,,,,WILSON ST & WENTWORTH ST,WILSON at WENTWORTH,0,3140,
43.213089,0,2618,-79.994627,,,,WILSON ST W & #185 OPP SEMINOLE RD,WILSON opposite SEMINOLE,0,3142,
43.230407,0,2274,-79.881109,,,,UP/JAMES ST & RICHWILL RD,UPPER JAMES at RICHWILL,0,2828,
43.245812,0,2607,-79.945451,,,,WILSON ST E & #1260 WENTWORTH ARENAS,WILSON at WENTWORTH ARENAS,0,3145,
43.242029,0,2007,-79.896648,,,,GARTH ST & FENNELL AV,GARTH at FENNELL,0,1526,
43.2285,0,2638,-79.975319,,,,WILSON ST E & ACADEMY ST,WILSON at ACADEMY,0,3148,
43.228109,0,2610,-79.975729,,,,WILSON ST E & ACADEMY ST OPP,WILSON opposite ACADEMY,0,3149,
43.206484,0,2297,-79.891142,,,,UP/JAMES ST & REGINA DR OPP,UPPER JAMES at REGINA,0,2826,
43.206895,0,2287,-79.891301,,,,UP/JAMES ST & REGINA DR,UPPER JAMES at REGINA,0,2827,
43.228632,0,2308,-79.881648,,,,UP/JAMES ST & MOHAWK RD E,UPPER JAMES at MOHAWK,0,2820,
43.228542,0,2275,-79.881883,,,,UP/JAMES ST & MOHAWK RD E,UPPER JAMES at MOHAWK,0,2821,
43.207124,0,1502,-79.912564,,,,RYMAL RD W & GARTH ST,RYMAL at GARTH,0,355979,
43.195028,0,1427,-80.021909,,,,GARNER RD W & RAMP GARNER WB TO WILSON EB,GARNER at DUFF'S CORNERS,0,355974,
43.191534,0,9205,-79.898181,,,,UPPER JAMES ST & TWENTY RD E,UPPER JAMES at TWENTY,0,355977,
43.195689,0,2293,-79.896486,,,,UPPER JAMES ST & ALDERLEA AV,UPPER JAMES at ALDERLEA,0,355976,
43.259409,0,1107,-79.942459,,,,OSLER DR & OSLER CT,OSLER at UNIVERSITY PLAZA,0,355971,
43.259775,0,1205,-79.942707,,,,OSLER DR & OSLER CT,OSLER opposite UNIVERSITY PLAZA,0,355970,
43.209667,0,2493,-79.786547,,,,GREENHILL AV & QUIGLEY RD,GREENHILL at GREENHILL CENTRE,0,355973,
43.25874,0,1372,-79.976193,,,,GOVERNOR'S RD & BRIDLEWOOD DR,GOVERNOR'S at DUNDAS VALLEY SCHOOL,0,355972,
43.325068,0,2697,-79.794786,,,,ELIZABETH ST & LAKESHORE RD,ELIZABETH at LAKESHORE,0,1409,
43.302206,0,2691,-79.79886,,,,LAKESHORE RD & EASTPORT DR,EASTPORT at LAKESHORE,0,1408,
43.228604,0,2056,-79.765555,,,2,,EASTGATE TERMINAL PLATFORM 4,0,1403,
43.228865,0,2390,-79.76626,,,2,,EASTGATE TERMINAL PLATFORM 1,0,1402,
43.228515,0,2512,-79.766001,,,2,QUEENSTON RD & PLATFORM 7,EASTGATE TERMINAL PLATFORM 7,0,1400,
43.301759,0,2758,-79.800013,,,,EASTPORT DR & CCIW,EASTPORT at CCIW,0,1407,
43.228721,0,4401,-79.765567,,,2,,EASTGATE TERMINAL PLATFORM 3,0,1405,
43.176345,0,2296,-79.906983,,,,AEROPARK BV & GLANAIR DR,AEROPARK at GLANAIR,0,356123,
43.240308,0,2039,-79.849531,,,,CONCESSION ST & EAST 24TH ST,CONCESSION at EAST 24TH,0,1339,
43.240955,0,2039,-79.852256,,,,CONCESSION ST & EAST 22ND ST,CONCESSION at EAST 22ND,0,1338,
43.242255,0,2037,-79.857388,,,,CONCESSION ST & EAST 17TH ST,CONCESSION at EAST 17TH,0,1335,
43.241824,0,2083,-79.855198,,,,CONCESSION ST & EAST 19TH OPP,CONCESSION opposite EAST 19TH,0,1337,
43.208893,0,4472,-79.938623,,,,GARNER RD E & BARLEY LN,GARNER at BARLEY,0,356121,
43.242821,0,2034,-79.859761,,,,CONCESSION ST & EAST 15TH ST,CONCESSION at EAST 15TH,0,1333,
43.243198,0,2085,-79.860796,,,,CONCESSION ST & EAST 13TH ST OPP (#340),CONCESSION opposite EAST 13TH,0,1332,
43.199033,0,2787,-79.87875,,,,RYMAL RD E & PRIVATE RD,RYMAL opposite TURNER PARK,0,355990,
43.179701,0,9217,-79.906777,,,,AEROPARK BV & DICKENSON RD W,AEROPARK at DICKENSON,0,356127,
43.220271,0,2556,-79.730834,,,,HIGHWAY NO. 8 & #307,At 307 HIGHWAY 8,0,355777,
43.198308,0,1638,-80.018229,,,,WILSON ST W & MCCLURE RD,WILSON at MCCLURE,0,355775,
43.196097,0,1518,-79.867378,,,,RYMAL RD E & ARROWHEAD DR,RYMAL at ARROWHEAD,0,355396,
43.209583,0,4472,-79.934334,,,,GARNER RD E & RAYMOND RD,GARNER at RAYMOND,0,355770,
43.17989,0,2292,-79.906534,,,,AEROPARK BV & DICKENSON RD W,AEROPARK at DICKENSON,0,356124,
43.218656,0,2907,-79.891227,,,,WEST 5TH ST & #814 SONATA AV OPP,WEST 5TH opposite SONATA,0,3092,
43.309045,0,2757,-79.800682,,,,LAKESHORE RD & BEACHWAY PARK,LAKESHORE opposite BEACHWAY PARK,0,356171,
43.222599,0,2637,-79.979861,,,,WILSON ST E & DALLEY DR,WILSON opposite DALLEY,0,356172,
43.235364,0,2902,-79.884276,,,,WEST 5TH ST & #312 WEMBLEY RD OPP,WEST 5TH opposite WEMBLEY,0,3091,
43.239935,0,2897,-79.882384,,,,WEST 5TH ST & FENNELL AV W,WEST 5TH at FENNELL,0,3096,
43.239495,0,2910,-79.882329,,,,WEST 5TH ST & FENNELL AV W,WEST 5TH at FENNELL,0,3097,
43.204367,0,2416,-79.822453,,,,LIMERIDGE RD E & RAIL TRAIL,LIMERIDGE at RAIL TRAIL,0,356176,
43.251992,0,1190,-79.938876,,,,WHITNEY AV & MAIN ST W,WHITNEY at MAIN,0,3123,
43.245819,0,2784,-79.80753,,,,KENILWORTH AV N & BRITANNIA AV,KENILWORTH at BRITANNIA,0,356178,
43.252507,0,1296,-79.835111,,,,CANNON ST E & BARNESDALE AV (#777),CANNON at BARNESDALE,0,1248,
43.241357,0,2910,-79.881524,,,,WEST 5TH ST & BRANTDALE AV,WEST 5TH at BRANTDALE,0,3098,
43.19966,0,4486,-79.995289,,,,GARNER RD W & PANABAKER DR,GARNER at PANABAKER,0,355529,
43.213053,0,2143,-79.909647,,,,GARTH ST & REGENT AV OPP,GARTH opposite REGENT,0,1538,
43.202137,0,1440,-80.013672,,,,SHAVER RD & CEASAR PL,SHAVER at CEASAR,0,356084,
43.224811,0,1155,-79.786129,,,,KING ST E & POTTRUFF RD,KING at POTTRUFF,0,1934,
43.271253,0,1060,-79.854816,,,,BURLINGTON ST E & FERGUSON AVE N,BURLINGTON at FERGUSON,0,356085,
43.212164,0,2549,-79.698435,,,,HIGHWAY NO. 8 & ALECTRA UTILITIES,HIGHWAY 8 at ALECTRA,0,356086,
43.184287,0,5054,-79.834375,,,,DARTNALL RD & SPCA,DARTNALL opposite SPCA,0,356087,
43.206551,0,4475,-79.952626,,,,GARNER RD E & KITTY MURRAY LN,GARNER opposite KITTY MURRAY,0,355553,
43.203382,0,4477,-79.971659,,,,GARNER RD E & WOODMOUNT AV,GARNER opposite WOODMOUNT,0,355552,
43.202771,0,4479,-79.975282,,,,GARNER RD E & MILLER DR,GARNER opposite MILLER,0,355551,
43.202295,0,4479,-79.978262,,,,GARNER RD E & ANSON DR,GARNER opposite ANSON,0,355550,
43.181914,0,4415,-79.815205,,,,RYMAL RD E & DAKOTA BV,RYMAL at DAKOTA,0,355557,
43.208552,0,4473,-79.939987,,,,GARNER RD E & BENNETTS,GARNER at BENNETTS APPLES,0,355556,
43.207709,0,4473,-79.945218,,,,GARNER RD E & SPRINGBROOK AV,GARNER opposite SPRINGBROOK,0,355555,
43.179874,0,4413,-79.805935,,,,RYMAL RD E & FLETCHER RD,RYMAL at FLETCHER,0,355558,
43.240979,0,2007,-79.897212,,,,GARTH ST & DENLOW AV OPP (#734),GARTH opposite DENLOW,0,1523,
43.251918,0,2954,-79.872722,,,,MACNAB ST S & DUKE ST,MACNAB at DUKE,0,2063,
43.210376,0,2492,-79.778325,,,,GREENHILL AV & SUMMERCREST ST,GREENHILL at SUMMERCREST,0,1635,
43.232599,0,2047,-79.858243,,,,FENNELL AV E & UP/WENTWORTH ST,FENNELL at UPPER WENTWORTH,0,1464,
43.191979,0,1534,-79.85077,,,,RYMAL RD E & DERBY ST,RYMAL at DERBY,0,355399,
43.195297,0,1520,-79.864073,,,,RYMAL RD E & UPPER SHERMAN AV,RYMAL at UPPER SHERMAN,0,355397,
43.23515,0,2033,-79.868466,,,,FENNELL AV E & UP/WELLINGTON ST,FENNELL at UPPER WELLINGTON,0,1462,
43.201052,0,1506,-79.887593,,,,RYMAL RD E & SPRINGSIDE DR,RYMAL at SPRINGSIDE,0,355393,
43.250889,0,2944,-79.873178,,,,MACNAB ST S & ROBINSON ST,MACNAB at ROBINSON,0,2065,
43.213399,0,1454,-79.775669,,,,GREENHILL AV & TOMMAR PL,GREENHILL at TOMMAR,0,1637,
43.258859,0,1311,-79.953796,,,,OLD ANCASTER RD & DUNDANA AV,OLD ANCASTER at DUNDANA,0,2344,
43.255741,0,1318,-79.956998,,,,OLD ANCASTER RD & PLEASANT AV,OLD ANCASTER at PLEASANT,0,2347,
43.258942,0,1317,-79.953997,,,,OLD ANCASTER RD & PIMLICO DR,OLD ANCASTER at PIMLICO,0,2346,
43.259873,0,1317,-79.953187,,,,OGILVIE ST & OLD ANCASTER RD,OGILVIE at OLD ANCASTER,0,2341,
43.262475,0,1105,-79.954869,,,,OGILVIE ST & GOVERNOR'S RD,OGILVIE at GOVERNORS,0,2340,
43.259918,0,1316,-79.952896,,,,OGILVIE ST & OLD ANCASTER RD,OGILVIE at OLD ANCASTER,0,2343,
43.259658,0,1106,-79.953151,,,,OGILVIE ST & SOUTH ST,OGILVIE at SOUTH,0,2342,
43.276372,0,1355,-79.932593,,,,WATSON'S LANE LOOP & YORK RD,WATSONS LANE LOOP,0,2349,
43.255588,0,1310,-79.956943,,,,OLD ANCASTER RD & PLEASANT AV OPP,OLD ANCASTER opposite PLEASANT,0,2348,
43.219836,0,2144,-79.906524,,,,GARTH ST & GARROW DR,GARTH at GARROW,0,1528,
43.235502,0,2861,-79.925119,,,,MAGNOLIA DR & MINSTREL CR,MAGNOLIA at MINSTREL,0,2067,
43.325014,0,1890,-79.915815,,,,HOLLYBUSH DR & CHATSWORTH CR,HOLLYBUSH at CHATSWORTH - South Leg,0,356042,
43.217291,0,2580,-79.744048,,,,KING ST E & STONEY BROOK DR,KING at STONEY BROOK,0,1889,
43.217386,0,2587,-79.743625,,,,KING ST E & STONEY BROOK DR,KING at STONEY BROOK,0,1888,
43.216508,0,2577,-79.753556,,,,KING ST E & NEW MOUNTAIN RD,KING at NEW MOUNTAIN,0,1887,
43.216584,0,2576,-79.756668,,,,KING ST E & MOUNTAIN AV,KING at MOUNTAIN,0,1886,
43.216772,0,2591,-79.756843,,,,KING ST E & MOUNTAIN AV,KING at MOUNTAIN,0,1885,
43.217047,0,2588,-79.75108,,,,KING ST E & MANOR PL,KING at MANOR,0,1884,
43.216971,0,2578,-79.750486,,,,KING ST E & LOMA DR,KING at LOMA,0,1883,
43.217072,0,2575,-79.758601,,,,KING ST W & LAKE AV,KING at LAKE,0,1882,
43.217216,0,2592,-79.758691,,,,KING ST W & LAKE AV,KING at LAKE,0,1881,
43.21769,0,2586,-79.734892,,,,KING ST E & GREEN ROD,KING at GREEN,0,1880,
43.256472,0,2919,-79.874546,,,,MAIN ST W & BAY ST,MAIN at BAY,0,2121,
43.208924,0,2139,-79.911513,,,,GARTH ST & GISELE DR,GARTH at GISELE,0,1529,
43.257423,0,2647,-79.929577,,,,MAIN ST W & RIFLE RANGE RD,MAIN at RIFLE RANGE,0,2123,
43.257706,0,1108,-79.9165,,,,MAIN ST W & BOWMAN ST,MAIN at BOWMAN,0,2125,
43.258747,0,1111,-79.904162,,,,MAIN ST W & BOND ST OPP,MAIN opposite BOND,0,2124,
43.257052,0,2838,-79.876904,,,,MAIN ST W & CAROLINE ST,MAIN at CAROLINE,0,2127,
43.258018,0,1195,-79.916687,,,,MAIN ST W & BOWMAN ST OPP (#1277),MAIN opposite BOWMAN,0,2126,
43.261956,0,1120,-79.910319,,,,STERLING ST & HADDON AV,STERLING at HADDON,0,2659,
43.262289,0,1119,-79.915982,,,,STERLING ST & FORSYTH AV,STERLING at FORSYTH,0,2658,
43.221422,0,1113,-79.773982,,,,ST. JOSEPH'S EMERGENCY CARE & FRONT DOOR E OF NASH,ST. JOSEPH'S AMBULATORY ENTRANCE,0,2653,
43.220791,0,1113,-79.775188,,,,ST. JOSEPH'S EMERGENCY CARE & KING ST E,ST. JOSEPHS AMBULATORY at KING,0,2652,
43.247918,0,2016,-79.870872,,,,ST. JOSEPH'S DR & MOUNTWOOD AV,ST. JOSEPH'S at MOUNTWOOD,0,2650,
43.262189,0,1181,-79.911994,,,,STERLING ST & DALEWOOD AV,STERLING at DALEWOOD,0,2655,
43.262081,0,1120,-79.912291,,,,STERLING ST & DALEWOOD AV,STERLING at DALEWOOD,0,2654,
43.182147,0,4420,-79.815108,,,,RYMAL RD E & COLUMBUS GT,RYMAL at COLUMBUS,0,356120,
43.205139,0,2416,-79.825696,,,,LIMERIDGE RD E & UP/KENILWORTH AV,LIMERIDGE at UPPER KENILWORTH,0,2019,
43.205324,0,2406,-79.82581,,,,LIMERIDGE RD E & UP/KENILWORTH AV,LIMERIDGE at UPPER KENILWORTH,0,2018,
43.238698,0,1038,-79.820877,,,,KING ST E & OTTAWA ST,KING at OTTAWA,0,1930,
43.217738,0,1069,-79.863454,,,3,,LIME RIDGE TERMINAL PLATFORM 4,0,2011,
43.217559,0,1068,-79.863528,,,3,PRIVATE RD & PLATFORM,LIME RIDGE TERMINAL PLATFORM 5,0,2010,
43.218096,0,2239,-79.863219,,,3,,LIME RIDGE TERMINAL PLATFORM 1,0,2012,
43.204412,0,1369,-79.870011,,,,UP/WENTWORTH ST & HUSSAR AV OPP,UPPER WENTWORTH opposite HUSSAR,0,3034,
43.227171,0,2884,-79.91468,,,,UP/PARADISE RD & #632 OPP. DALCAR CRT,UPPER PARADISE opposite DALCAR,0,2903,
43.234178,0,2873,-79.911138,,,,UP/PARADISE RD & #372 OPP SANDRINGHAM AV,UPPER PARADISE opposite SANDRINGHAM,0,2902,
43.195106,0,2149,-79.842064,,,,UP/OTTAWA ST & UNSWORTH DR,UPPER OTTAWA at UNSWORTH,0,2901,
43.197564,0,2149,-79.841083,,,,UP/OTTAWA ST & TUNBRIDGE CR OPP (#1423),UPPER OTTAWA opposite TUNBRIDGE,0,2900,
43.239059,0,2881,-79.909129,,,,UP/PARADISE RD & BENDAMERE AV,UPPER PARADISE at BENDAMERE,0,2907,
43.242452,0,2875,-79.907401,,,,UP/PARADISE RD & ANGELA AV OPP (#99),UPPER PARADISE opposite ANGELA,0,2906,
43.242667,0,2880,-79.907531,,,,UP/PARADISE RD & ANGELA AV,UPPER PARADISE at ANGELA,0,2905,
43.234375,0,2244,-79.857123,,,,UP/WENTWORTH ST & BRUCEDALE AV,UPPER WENTWORTH at BRUCEDALE,0,3035,
43.227251,0,2870,-79.914431,,,,UP/PARADISE RD & DALCAR CT (#625),UPPER PARADISE at DALCAR,0,2909,
43.238797,0,2874,-79.909016,,,,UP/PARADISE RD & BENDAMERE AV,UPPER PARADISE at BENDAMERE,0,2908,
43.192465,0,4457,-79.815328,,,,UPPER RED HILL VALLEY PY & STONE CHURCH RD E,UPPER RED HILL at STONE CHURCH,0,356136,
43.250596,0,9233,-79.868583,,,,JOHN ST S & YOUNG ST,JOHN at YOUNG,0,355805,
43.177434,0,2421,-79.78114,,,,HIGHBURY DR & FOX MEADOW DR,HIGHBURY at FOXMEADOW,0,1658,
43.18203,0,2422,-79.777779,,,,HIGHBURY DR & PINEWOOD DR,HIGHBURY at PINEWOODS,0,1659,
43.251667,0,2835,-79.880438,,,,HESS ST S & CHARLTON AV,HESS at CHARLTON,0,1652,
43.253564,0,2836,-79.879628,,,,HESS ST S & DUKE ST,HESS at DUKE,0,1653,
43.249588,0,2943,-79.875757,,,,HERKIMER ST & PARK ST,HERKIMER at PARK,0,1650,
43.248691,0,2942,-79.881712,,,,HESS ST S & ABERDEEN AV,HESS at ABERDEEN,0,1651,
43.252623,0,2835,-79.880029,,,,HESS ST S & ROBINSON ST,HESS at ROBINSON,0,1657,
43.250751,0,2942,-79.880835,,,,HESS ST S & HERKIMER ST,HESS at HERKIMER,0,1654,
43.255776,0,2837,-79.878661,,,,HESS ST S & HUNTER ST,HESS at HUNTER,0,1655,
43.2147,0,2448,-79.795158,,,,GREENHILL AV & MOUNT ALBION RD,GREENHILL at MOUNT ALBION,0,1630,
43.214521,0,2494,-79.794776,,,,GREENHILL AV & MOUNT ALBION RD,GREENHILL at MOUNT ALBION,0,1631,
43.324603,0,2697,-79.795976,,,,LAKESHORE RD & BRANT ST,LAKESHORE at BRANT,0,1984,
43.210938,0,2618,-79.997928,,,,WILSON ST W & CENTRAL DR,WILSON at CENTRAL,0,3153,
43.200022,0,2655,-80.015381,,,,WILSON ST W & #1060 CANADIAN TIRE - WALMART,At 1060 WILSON,0,3152,
43.220482,0,2636,-79.983015,,,,WILSON ST E & CAMERON DR,WILSON at CAMERON,0,3151,
43.209597,0,2656,-79.999718,,,,WILSON ST W & AMBERLY BV,WILSON at AMBERLY,0,3150,
43.215153,0,2618,-79.991494,,,,WILSON ST W & DUNHAM DR,WILSON at DUNHAM,0,3157,
43.222489,0,2612,-79.980333,,,,WILSON ST E & DALLEY DR,WILSON at DALLEY,0,3156,
43.225894,0,2639,-79.976755,,,,WILSON ST E & CHURCH ST,WILSON at CHURCH,0,3155,
43.210714,0,2633,-79.997919,,,,WILSON ST W & CENTRAL DR OPP,WILSON opposite CENTRAL,0,3154,
43.191919,0,2290,-79.898396,,,,UP/JAMES ST & TWENTY RD,UPPER JAMES at TWENTY,0,2837,
43.209967,0,2492,-79.779973,,,,GREENHILL AV & ST. STEVEN ST,GREENHILL at ST. STEVEN,0,1634,
43.217974,0,2635,-79.986809,,,,WILSON ST E & FIDDLER'S GREEN RD,WILSON at FIDDLER'S GREEN,0,3159,
43.218476,0,2615,-79.986522,,,,WILSON ST E & FIDDLER'S GREEN RD,WILSON at FIDDLER'S GREEN EAST,0,3158,
43.23189,0,2273,-79.880441,,,,UP/JAMES ST & SOUTH BEND RD,UPPER JAMES at SOUTH BEND,0,2833,
43.231604,0,2309,-79.880324,,,,UP/JAMES ST & SOUTH BEND RD,UPPER JAMES at SOUTH BEND,0,2832,
43.202718,0,2288,-79.893332,,,,UP/JAMES ST & RYMAL RD,UPPER JAMES at RYMAL,0,2831,
43.203121,0,2295,-79.892874,,,,UPPER JAMES ST & RYMAL RD E,UPPER JAMES at RYMAL,0,2830,
43.228755,0,2811,-79.841621,,,,FENNELL AV E & EAST 37TH ST,FENNELL at EAST 37TH,0,1436,
43.207233,0,4476,-79.94883,,,,GARNER RD E & PRIVATE RD,GARNER at REDEEMER UNIVERSITY COLLEGE,0,355949,
43.229201,0,2811,-79.843409,,,,FENNELL AV E & EAST 35TH ST,FENNELL at EAST 35TH,0,1434,
43.267431,0,2994,-79.885782,,,,DUNDURN ST N & JONES ST,DUNDURN at JONES,0,1387,
43.229584,0,2811,-79.845248,,,,FENNELL AV E & EAST 33RD ST,FENNELL at EAST 33RD,0,1432,
43.2293,0,2055,-79.844598,,,,FENNELL AV E & EAST 34TH ST,FENNELL at EAST 34TH,0,1433,
43.230916,0,2813,-79.851037,,,,FENNELL AV E & EAST 26TH ST,FENNELL at EAST 26TH,0,1430,
43.229694,0,2055,-79.846585,,,,FENNELL AV E & EAST 32ND ST,FENNELL at EAST 32ND,0,1431,
43.257031,0,2936,-79.901479,,,,LONGWOOD RD S & MCMASTER INNOVATION PARK OPP,LONGWOOD opposite MCMASTER INNOVATION PARK,0,355940,
43.25245,0,1302,-79.874189,,,,DUKE ST & PARK ST S,DUKE at PARK,0,1380,
43.219555,0,1152,-79.769656,,,,KING ST E & CENTENNIAL PY S,KING opposite STONEY CREEK CEMETERY,0,355942,
43.26313,0,1104,-79.953173,,,,GOVERNOR'S RD & MAIN ST,GOVERNOR'S at MAIN,0,355943,
43.256636,0,2679,-79.796009,,,,BURLINGTON ST E & HOBSON RD,BURLINGTON at HOBSON,0,355945,
43.230774,0,2728,-79.77686,,,,QUEENSTON RD & PRIVATE RD,QUEENSTON opposite QUEENSTON PLACE,0,355946,
43.230586,0,2720,-79.776501,,,,QUEENSTON RD & PRIVATE RD,QUEENSTON at QUEENSTON PLACE,0,355947,
43.263212,0,1241,-79.862511,,,,BARTON ST E & JOHN ST N,BARTON at JOHN,0,356011,
43.254419,0,1711,-79.865833,,,,MAIN ST E & CATHARINE ST S,MAIN at CATHARINE,0,356010,
43.237244,0,2078,-79.836464,,,,CONCESSION ST & MOUNTAIN PARK AV,CONCESSION at MOUNTAIN PARK,0,1348,
43.239999,0,2081,-79.847856,,,,CONCESSION ST & POPLAR AV,CONCESSION at POPLAR,0,1349,
43.321205,0,1845,-79.872622,,,,WATERDOWN RD & #1651 WATERDOWN RD,At 1651 WATERDOWN,0,355824,
43.239777,0,2040,-79.847474,,,,CONCESSION ST & EAST 26TH ST,CONCESSION at EAST 26TH,0,1340,
43.259516,0,2985,-79.871413,,,,YORK BV & PARK ST N,YORK opposite PARK,0,3218,
43.238355,0,2043,-79.841842,,,,CONCESSION ST & EAST 33RD ST,CONCESSION at EAST 33RD,0,1342,
43.238397,0,2079,-79.841412,,,,CONCESSION ST & EAST 33RD ST OPP (#806),CONCESSION opposite EAST 33RD,0,1343,
43.237778,0,2078,-79.838854,,,,CONCESSION ST & EAST 36TH ST,CONCESSION at EAST 36TH,0,1344,
43.237722,0,2044,-79.8391,,,,CONCESSION ST & EAST 36TH ST,CONCESSION at EAST 36TH,0,1345,
43.237301,0,2044,-79.837262,,,,CONCESSION ST & EAST 38TH ST,CONCESSION at EAST 38TH,0,1346,
43.239279,0,2081,-79.845138,,,,CONCESSION ST & HENDERSON HOSPITAL (#711),CONCESSION at JURAVINSKI HOSPITAL,0,1347,
43.235929,0,9210,-79.878613,,,,UP/JAMES ST & MONARCH RD,UPPER JAMES at MONARCH,0,355490,
43.236413,0,9215,-79.878193,,,,UP/JAMES ST & MONARCH RD OPP,UPPER JAMES opposite MONARCH,0,355491,
43.311809,0,2757,-79.801286,,,,LAKESHORE RD & HALTON REGION GARAGE,LAKESHORE at HALTON REGION GARAGE,0,1988,
43.311155,0,2693,-79.80094,,,,LAKESHORE RD & HALTON GARAGE OPP,LAKESHORE opposite HALTON GARAGE,0,1989,
43.242265,0,1167,-79.830939,,,,GAGE AV S & #194 OPP (BTWN MAPLEWOOD AV),Opposite 194 GAGE,0,1502,
43.241012,0,1131,-79.831682,,,,GAGE AV S & CUMBERLAND AV,GAGE at CUMBERLAND,0,1503,
43.263694,0,1054,-79.821888,,,,GAGE AV N & INDUSTRIAL DR (STELCO GT #5),GAGE at GATE 5,0,1500,
43.242315,0,1131,-79.831133,,,,GAGE AV S & #194 (BTWN MAPLEWOOD AV & C),At 194 GAGE,0,1501,
43.250335,0,1125,-79.860802,,,,WELLINGTON ST S & GROVE ST,WELLINGTON at GROVE,0,3089,
43.267124,0,1432,-79.970259,,,,WELLINGTON ST S & MILL ST,WELLINGTON at MILL,0,3088,
43.248531,0,5623,-79.756094,,,,VAN WAGNER'S BEACH RD & CENTENNIAL PY N,VAN WAGNERS opposite CENTENNIAL,0,356169,
43.308985,0,2692,-79.800448,,,,LAKESHORE RD & BEACHWAY PARK,LAKESHORE at BEACHWAY PARK,0,356168,
